invoice_id,claim_id,part,part_cost,labor_hours,labor_rate,labor_cost,tax,total,invoice_date
INV010252,CLM007753,drain pump,150.0,0.9,110,99.0,17.43,266.43,2024-11-11
INV010253,CLM014319,belt,25.0,1.1,85,93.5,8.29,126.79,2024-08-05
INV010254,CLM016769,evaporator coil,420.0,2.1,95,199.5,43.37,662.87,2024-06-23
INV010255,CLM016387,thermostat,120.0,0.9,110,99.0,15.33,234.33,2024-01-21
INV010256,CLM011882,thermostat,120.0,3.0,85,255.0,26.25,401.25,2024-09-07
INV010257,CLM000929,belt,25.0,2.7,85,229.5,17.82,272.32,2024-05-03
INV010258,CLM002748,thermostat,120.0,4.0,110,440.0,39.2,599.2,2024-05-29
INV010259,CLM006895,blower motor,260.0,1.2,125,150.0,28.7,438.7,2025-06-10
INV010260,CLM013259,belt,25.0,3.5,125,437.5,32.38,494.88,2025-02-06
INV010261,CLM006906,evaporator coil,420.0,2.0,95,190.0,42.7,652.7,2024-03-09
INV010262,CLM011076,thermostat,120.0,2.4,85,204.0,22.68,346.68,2025-01-06
INV010263,CLM010066,belt,25.0,2.4,125,300.0,22.75,347.75,2024-10-01
INV010264,CLM007492,heating element,95.0,2.3,85,195.5,20.34,310.84,2025-01-10
INV010265,CLM008014,control board,230.0,3.0,95,285.0,36.05,551.05,2024-09-05
INV010266,CLM008671,belt,25.0,3.6,95,342.0,25.69,392.69,2024-08-08
INV010267,CLM011906,compressor,850.0,3.7,110,407.0,87.99,1344.99,2024-07-19
INV010268,CLM007906,belt,25.0,1.3,85,110.5,9.49,144.99,2024-10-21
INV010269,CLM012964,pump,180.0,1.0,85,85.0,18.55,283.55,2024-10-11
INV010270,CLM012127,evaporator coil,420.0,3.5,110,385.0,56.35,861.35,2025-04-25
INV010271,CLM008350,drain pump,150.0,2.9,110,319.0,32.83,501.83,2025-02-06
INV010272,CLM011840,belt,25.0,0.8,110,88.0,7.91,120.91,2024-01-24
INV010273,CLM005991,control board,230.0,2.7,85,229.5,32.17,491.67,2024-05-30
INV010274,CLM019791,thermostat,120.0,3.8,95,361.0,33.67,514.67,2024-03-18
INV010275,CLM010794,evaporator coil,420.0,1.8,125,225.0,45.15,690.15,2024-03-13
INV010276,CLM013216,control board,230.0,1.9,125,237.5,32.73,500.23,2025-06-13
INV010277,CLM015418,control board,230.0,2.1,95,199.5,30.07,459.57,2024-02-26
INV010278,CLM004575,pump,180.0,2.9,110,319.0,34.93,533.93,2024-04-04
INV010279,CLM012419,belt,25.0,3.1,85,263.5,20.2,308.7,2024-10-31
INV010280,CLM015199,belt,25.0,3.7,110,407.0,30.24,462.24,2024-06-10
INV010281,CLM009992,thermostat,120.0,1.6,110,176.0,20.72,316.72,2024-08-03
INV010282,CLM007006,control board,230.0,2.1,95,199.5,30.07,459.57,2025-06-09
INV010283,CLM000607,heating element,95.0,1.1,95,104.5,13.97,213.47,2025-06-15
INV010284,CLM009184,pump,180.0,2.5,125,312.5,34.48,526.98,2025-04-18
INV010285,CLM013206,pump,180.0,1.3,110,143.0,22.61,345.61,2024-08-11
INV010286,CLM009719,blower motor,260.0,1.3,110,143.0,28.21,431.21,2025-02-13
INV010287,CLM011656,control board,230.0,2.6,85,221.0,31.57,482.57,2024-03-17
INV010288,CLM018842,thermostat,120.0,3.5,125,437.5,39.03,596.53,2025-05-16
INV010289,CLM011241,thermostat,120.0,3.3,125,412.5,37.28,569.78,2025-08-15
INV010290,CLM017292,control board,230.0,1.5,110,165.0,27.65,422.65,2025-05-18
INV010291,CLM004085,pump,180.0,2.4,85,204.0,26.88,410.88,2025-06-16
INV010292,CLM017139,evaporator coil,420.0,2.0,125,250.0,46.9,716.9,2024-08-10
INV010293,CLM010917,drain pump,150.0,3.5,110,385.0,37.45,572.45,2024-12-27
INV010294,CLM007427,thermostat,120.0,3.8,85,323.0,31.01,474.01,2025-04-13
INV010295,CLM003935,heating element,95.0,0.9,125,112.5,14.53,222.03,2025-05-31
INV010296,CLM004585,compressor,850.0,3.2,125,400.0,87.5,1337.5,2025-02-28
INV010297,CLM011322,control board,230.0,1.7,110,187.0,29.19,446.19,2024-02-24
INV010298,CLM013863,compressor,850.0,3.4,95,323.0,82.11,1255.11,2024-10-25
INV010299,CLM017326,thermostat,120.0,4.0,85,340.0,32.2,492.2,2024-07-18
INV010300,CLM011474,compressor,850.0,2.7,110,297.0,80.29,1227.29,2025-08-05
INV010301,CLM010776,drain pump,150.0,1.5,95,142.5,20.48,312.98,2024-08-12
INV010302,CLM018577,evaporator coil,420.0,1.5,110,165.0,40.95,625.95,2024-06-17
INV010303,CLM019318,evaporator coil,420.0,3.1,110,341.0,53.27,814.27,2025-04-05
INV010304,CLM019645,blower motor,260.0,1.3,125,162.5,29.58,452.08,2024-09-18
INV010305,CLM004449,compressor,850.0,1.7,110,187.0,72.59,1109.59,2024-07-23
INV010306,CLM019952,heating element,95.0,2.7,85,229.5,22.72,347.22,2024-04-09
INV010307,CLM009720,control board,230.0,1.6,85,136.0,25.62,391.62,2025-02-10
INV010308,CLM010108,evaporator coil,420.0,2.9,125,362.5,54.78,837.28,2024-08-16
INV010309,CLM001618,heating element,95.0,3.9,125,487.5,40.78,623.28,2024-07-29
INV010310,CLM017164,control board,230.0,2.5,85,212.5,30.98,473.48,2024-06-10
INV010311,CLM001715,control board,230.0,1.4,85,119.0,24.43,373.43,2025-03-06
INV010312,CLM012647,drain pump,150.0,3.2,85,272.0,29.54,451.54,2025-07-10
INV010313,CLM013251,control board,230.0,4.0,85,340.0,39.9,609.9,2024-04-12
INV010314,CLM009005,pump,180.0,0.8,110,88.0,18.76,286.76,2025-04-15
INV010315,CLM014936,pump,180.0,2.6,85,221.0,28.07,429.07,2024-12-16
INV010316,CLM000987,pump,180.0,0.9,85,76.5,17.96,274.46,2024-10-27
INV010317,CLM007396,blower motor,260.0,3.6,110,396.0,45.92,701.92,2025-07-18
INV010318,CLM014944,compressor,850.0,3.0,95,285.0,79.45,1214.45,2025-08-14
INV010319,CLM019029,belt,25.0,1.4,95,133.0,11.06,169.06,2025-02-18
INV010320,CLM001592,evaporator coil,420.0,1.1,110,121.0,37.87,578.87,2025-07-27
INV010321,CLM015872,blower motor,260.0,2.1,125,262.5,36.58,559.08,2024-10-13
INV010322,CLM016263,heating element,95.0,1.0,85,85.0,12.6,192.6,2025-08-14
INV010323,CLM002255,compressor,850.0,2.7,85,229.5,75.57,1155.07,2024-01-26
INV010324,CLM015140,drain pump,150.0,0.8,95,76.0,15.82,241.82,2024-04-17
INV010325,CLM001040,blower motor,260.0,1.2,95,114.0,26.18,400.18,2025-02-14
INV010326,CLM008548,compressor,850.0,1.8,95,171.0,71.47,1092.47,2025-03-06
INV010327,CLM005943,belt,25.0,2.9,125,362.5,27.13,414.63,2025-01-06
INV010328,CLM002698,thermostat,120.0,0.8,125,100.0,15.4,235.4,2024-05-03
INV010329,CLM007701,belt,25.0,0.8,85,68.0,6.51,99.51,2024-08-02
INV010330,CLM010577,evaporator coil,420.0,1.7,85,144.5,39.52,604.02,2025-08-03
INV010331,CLM005716,belt,25.0,3.6,85,306.0,23.17,354.17,2024-08-10
INV010332,CLM011839,thermostat,120.0,1.0,85,85.0,14.35,219.35,2025-03-23
INV010333,CLM015339,compressor,850.0,0.9,95,85.5,65.48,1000.98,2025-01-30
INV010334,CLM015783,blower motor,260.0,0.8,125,100.0,25.2,385.2,2024-09-11
INV010335,CLM014472,control board,230.0,0.5,85,42.5,19.08,291.58,2024-09-21
INV010336,CLM015849,control board,230.0,2.8,110,308.0,37.66,575.66,2025-06-15
INV010337,CLM012253,compressor,850.0,3.4,85,289.0,79.73,1218.73,2024-05-31
INV010338,CLM013081,compressor,850.0,3.4,125,425.0,89.25,1364.25,2025-02-22
INV010339,CLM016546,belt,25.0,3.5,85,297.5,22.58,345.08,2024-10-06
INV010340,CLM016988,heating element,95.0,2.1,95,199.5,20.62,315.12,2025-03-14
INV010341,CLM011677,belt,25.0,0.7,85,59.5,5.92,90.42,2025-02-05
INV010342,CLM007647,drain pump,150.0,0.7,125,87.5,16.62,254.12,2025-06-06
INV010343,CLM003262,evaporator coil,420.0,2.3,85,195.5,43.09,658.59,2025-01-23
INV010344,CLM007657,compressor,850.0,2.8,125,350.0,84.0,1284.0,2024-09-17
INV010345,CLM004315,heating element,95.0,0.8,95,76.0,11.97,182.97,2024-10-31
INV010346,CLM009080,belt,25.0,2.4,110,264.0,20.23,309.23,2024-02-23
INV010347,CLM004780,evaporator coil,420.0,3.4,125,425.0,59.15,904.15,2024-07-11
INV010348,CLM019141,control board,230.0,1.3,110,143.0,26.11,399.11,2024-01-26
INV010349,CLM009870,compressor,850.0,1.5,125,187.5,72.62,1110.12,2024-06-27
INV010350,CLM016551,compressor,850.0,3.8,110,418.0,88.76,1356.76,2024-01-26
INV010351,CLM011289,pump,180.0,3.8,95,361.0,37.87,578.87,2024-11-13
INV010352,CLM005953,heating element,95.0,1.3,125,162.5,18.03,275.53,2025-03-28
INV010353,CLM012076,pump,180.0,2.6,95,247.0,29.89,456.89,2024-11-18
INV010354,CLM018684,drain pump,150.0,1.9,95,180.5,23.14,353.64,2024-07-17
INV010355,CLM012265,blower motor,260.0,1.9,110,209.0,32.83,501.83,2024-12-19
INV010356,CLM002862,compressor,850.0,0.6,125,75.0,64.75,989.75,2024-02-12
INV010357,CLM012573,compressor,850.0,3.6,110,396.0,87.22,1333.22,2024-12-16
INV010358,CLM012451,heating element,95.0,3.3,85,280.5,26.29,401.79,2024-03-09
INV010359,CLM010157,blower motor,260.0,0.7,110,77.0,23.59,360.59,2024-03-05
INV010360,CLM002972,blower motor,260.0,2.7,125,337.5,41.83,639.33,2024-02-01
INV010361,CLM004227,blower motor,260.0,3.5,95,332.5,41.48,633.98,2024-06-14
INV010362,CLM019628,evaporator coil,420.0,3.8,110,418.0,58.66,896.66,2025-07-24
INV010363,CLM009121,blower motor,260.0,0.6,85,51.0,21.77,332.77,2024-11-12
INV010364,CLM013802,drain pump,150.0,1.5,125,187.5,23.63,361.13,2025-01-09
INV010365,CLM015908,control board,230.0,1.5,95,142.5,26.08,398.58,2024-03-28
INV010366,CLM003631,control board,230.0,2.8,95,266.0,34.72,530.72,2024-09-16
INV010367,CLM005529,belt,25.0,2.9,125,362.5,27.13,414.63,2025-02-03
INV010368,CLM017081,drain pump,150.0,3.0,110,330.0,33.6,513.6,2024-08-10
INV010369,CLM006624,thermostat,120.0,2.3,95,218.5,23.7,362.2,2025-04-06
INV010370,CLM005620,thermostat,120.0,2.4,85,204.0,22.68,346.68,2024-07-16
INV010371,CLM002910,thermostat,120.0,3.9,85,331.5,31.61,483.11,2025-08-17
INV010372,CLM010434,drain pump,150.0,2.4,85,204.0,24.78,378.78,2024-03-08
INV010373,CLM006730,thermostat,120.0,2.6,110,286.0,28.42,434.42,2024-02-23
INV010374,CLM004897,blower motor,260.0,0.7,95,66.5,22.86,349.36,2024-10-07
INV010375,CLM010327,compressor,850.0,1.8,85,153.0,70.21,1073.21,2025-07-10
INV010376,CLM017459,blower motor,260.0,1.6,85,136.0,27.72,423.72,2025-01-16
INV010377,CLM002978,compressor,850.0,0.7,85,59.5,63.67,973.17,2025-08-13
INV010378,CLM017093,control board,230.0,1.3,95,123.5,24.75,378.25,2024-06-25
INV010379,CLM005427,evaporator coil,420.0,2.8,110,308.0,50.96,778.96,2024-06-28
INV010380,CLM002517,pump,180.0,1.1,125,137.5,22.23,339.73,2024-11-26
INV010381,CLM003744,thermostat,120.0,0.6,85,51.0,11.97,182.97,2024-05-17
INV010382,CLM001832,belt,25.0,2.9,95,275.5,21.04,321.54,2024-05-23
INV010383,CLM007239,belt,25.0,3.3,85,280.5,21.39,326.89,2024-08-15
INV010384,CLM002975,thermostat,120.0,2.2,95,209.0,23.03,352.03,2025-07-17
INV010385,CLM004983,control board,230.0,2.8,95,266.0,34.72,530.72,2025-06-04
INV010386,CLM019793,pump,180.0,1.0,110,110.0,20.3,310.3,2024-02-02
INV010387,CLM003877,compressor,850.0,2.7,125,337.5,83.13,1270.63,2024-01-12
INV010388,CLM013347,heating element,95.0,2.6,110,286.0,26.67,407.67,2024-03-14
INV010389,CLM008031,pump,180.0,2.0,125,250.0,30.1,460.1,2025-06-28
INV010390,CLM000574,heating element,95.0,0.5,95,47.5,9.98,152.48,2025-05-28
INV010391,CLM000079,control board,230.0,2.1,85,178.5,28.6,437.1,2025-02-27
INV010392,CLM002072,evaporator coil,420.0,1.2,125,150.0,39.9,609.9,2025-01-17
INV010393,CLM018130,pump,180.0,3.8,110,418.0,41.86,639.86,2024-12-10
INV010394,CLM019521,control board,230.0,3.0,110,330.0,39.2,599.2,2024-11-30
INV010395,CLM015912,pump,180.0,3.6,95,342.0,36.54,558.54,2024-06-20
INV010396,CLM015542,drain pump,150.0,3.5,110,385.0,37.45,572.45,2024-04-10
INV010397,CLM017447,blower motor,260.0,2.9,85,246.5,35.46,541.96,2025-07-24
INV010398,CLM006165,thermostat,120.0,3.7,85,314.5,30.42,464.92,2024-04-08
INV010399,CLM010440,blower motor,260.0,3.6,95,342.0,42.14,644.14,2024-12-09
INV010400,CLM010195,evaporator coil,420.0,3.4,125,425.0,59.15,904.15,2024-09-20
INV010401,CLM016927,evaporator coil,420.0,0.8,110,88.0,35.56,543.56,2025-05-20
INV010402,CLM005812,blower motor,260.0,3.1,95,294.5,38.82,593.32,2024-09-05
INV010403,CLM000820,control board,230.0,1.4,110,154.0,26.88,410.88,2024-04-02
INV010404,CLM010783,compressor,850.0,3.7,110,407.0,87.99,1344.99,2025-04-16
INV010405,CLM018683,drain pump,150.0,2.6,125,325.0,33.25,508.25,2024-07-20
INV010406,CLM014647,blower motor,260.0,0.5,125,62.5,22.58,345.08,2025-06-21
INV010407,CLM004969,belt,25.0,1.5,125,187.5,14.88,227.38,2025-01-16
INV010408,CLM003090,compressor,850.0,1.0,85,85.0,65.45,1000.45,2025-04-14
INV010409,CLM015334,belt,25.0,3.8,95,361.0,27.02,413.02,2024-06-11
INV010410,CLM019089,blower motor,260.0,1.4,110,154.0,28.98,442.98,2025-03-04
INV010411,CLM019509,belt,25.0,3.1,110,341.0,25.62,391.62,2025-07-31
INV010412,CLM018545,blower motor,260.0,1.2,110,132.0,27.44,419.44,2024-08-02
INV010413,CLM012843,drain pump,150.0,3.2,125,400.0,38.5,588.5,2024-10-06
INV010414,CLM011191,heating element,95.0,2.4,110,264.0,25.13,384.13,2024-09-14
INV010415,CLM012003,thermostat,120.0,2.3,110,253.0,26.11,399.11,2024-04-25
INV010416,CLM010746,compressor,850.0,1.0,110,110.0,67.2,1027.2,2025-04-01
INV010417,CLM009303,drain pump,150.0,0.9,110,99.0,17.43,266.43,2025-01-08
INV010418,CLM000280,pump,180.0,3.3,110,363.0,38.01,581.01,2024-04-16
INV010419,CLM015681,evaporator coil,420.0,0.7,110,77.0,34.79,531.79,2024-06-21
INV010420,CLM002791,evaporator coil,420.0,3.4,95,323.0,52.01,795.01,2025-06-30
INV010421,CLM015784,evaporator coil,420.0,3.5,125,437.5,60.03,917.53,2025-04-16
INV010422,CLM009664,evaporator coil,420.0,3.3,85,280.5,49.04,749.54,2025-01-27
INV010423,CLM004579,evaporator coil,420.0,1.4,85,119.0,37.73,576.73,2024-09-06
INV010424,CLM014847,belt,25.0,0.6,110,66.0,6.37,97.37,2025-06-16
INV010425,CLM012800,thermostat,120.0,2.3,110,253.0,26.11,399.11,2025-03-15
INV010426,CLM007604,compressor,850.0,1.1,85,93.5,66.05,1009.55,2025-03-29
INV010427,CLM011482,control board,230.0,3.3,110,363.0,41.51,634.51,2024-04-23
INV010428,CLM011325,compressor,850.0,2.6,125,325.0,82.25,1257.25,2025-03-18
INV010429,CLM011765,thermostat,120.0,2.7,85,229.5,24.47,373.97,2025-05-27
INV010430,CLM014467,drain pump,150.0,3.5,125,437.5,41.13,628.63,2024-04-30
INV010431,CLM008580,compressor,850.0,3.0,110,330.0,82.6,1262.6,2025-04-13
INV010432,CLM018125,control board,230.0,2.2,95,209.0,30.73,469.73,2024-01-29
INV010433,CLM008704,blower motor,260.0,3.5,110,385.0,45.15,690.15,2025-01-26
INV010434,CLM010890,heating element,95.0,1.4,85,119.0,14.98,228.98,2024-12-01
INV010435,CLM006171,pump,180.0,2.0,95,190.0,25.9,395.9,2025-03-31
INV010436,CLM008910,control board,230.0,2.2,110,242.0,33.04,505.04,2024-09-13
INV010437,CLM010438,thermostat,120.0,1.9,85,161.5,19.71,301.21,2024-10-01
INV010438,CLM012119,thermostat,120.0,3.9,95,370.5,34.34,524.84,2024-05-19
INV010439,CLM017369,pump,180.0,3.5,110,385.0,39.55,604.55,2025-06-10
INV010440,CLM015172,heating element,95.0,1.0,110,110.0,14.35,219.35,2024-12-09
INV010441,CLM012783,compressor,850.0,0.9,95,85.5,65.48,1000.98,2025-04-07
INV010442,CLM001209,thermostat,120.0,1.7,85,144.5,18.52,283.02,2024-07-11
INV010443,CLM018267,control board,230.0,3.7,95,351.5,40.71,622.21,2024-08-01
INV010444,CLM016604,drain pump,150.0,0.6,110,66.0,15.12,231.12,2025-02-01
INV010445,CLM018484,control board,230.0,0.9,95,85.5,22.09,337.59,2025-05-17
INV010446,CLM008213,belt,25.0,0.9,125,112.5,9.63,147.13,2024-03-23
INV010447,CLM013373,evaporator coil,420.0,3.6,110,396.0,57.12,873.12,2024-05-03
INV010448,CLM011285,evaporator coil,420.0,2.7,85,229.5,45.47,694.97,2025-04-09
INV010449,CLM001131,heating element,95.0,1.2,110,132.0,15.89,242.89,2024-01-24
INV010450,CLM003434,evaporator coil,420.0,1.0,125,125.0,38.15,583.15,2024-05-01
INV010451,CLM009311,pump,180.0,3.7,95,351.5,37.21,568.71,2024-06-19
INV010452,CLM017338,thermostat,120.0,1.0,125,125.0,17.15,262.15,2024-07-17
INV010453,CLM014385,pump,180.0,0.9,125,112.5,20.48,312.98,2025-08-18
INV010454,CLM007994,control board,230.0,3.9,95,370.5,42.04,642.54,2024-08-18
INV010455,CLM004053,thermostat,120.0,0.7,85,59.5,12.57,192.07,2025-02-06
INV010456,CLM007173,pump,180.0,1.1,85,93.5,19.15,292.65,2024-10-22
INV010457,CLM010209,blower motor,260.0,3.6,95,342.0,42.14,644.14,2024-06-24
INV010458,CLM003477,blower motor,260.0,1.5,85,127.5,27.13,414.63,2024-02-27
INV010459,CLM009924,pump,180.0,2.0,85,170.0,24.5,374.5,2024-03-19
INV010460,CLM016938,blower motor,260.0,3.5,125,437.5,48.83,746.33,2025-04-09
INV010461,CLM012849,evaporator coil,420.0,0.7,85,59.5,33.57,513.07,2024-02-27
INV010462,CLM016722,compressor,850.0,2.1,85,178.5,72.0,1100.5,2024-04-26
INV010463,CLM011487,belt,25.0,1.8,125,225.0,17.5,267.5,2024-09-15
INV010464,CLM017392,belt,25.0,2.2,95,209.0,16.38,250.38,2025-08-06
INV010465,CLM002014,drain pump,150.0,2.7,95,256.5,28.46,434.96,2025-05-03
INV010466,CLM001778,heating element,95.0,3.1,125,387.5,33.78,516.28,2024-12-24
INV010467,CLM002206,drain pump,150.0,3.0,85,255.0,28.35,433.35,2024-02-19
INV010468,CLM018362,evaporator coil,420.0,3.8,85,323.0,52.01,795.01,2024-02-18
INV010469,CLM000477,control board,230.0,1.8,125,225.0,31.85,486.85,2025-02-20
INV010470,CLM013183,evaporator coil,420.0,2.9,95,275.5,48.69,744.19,2025-02-12
INV010471,CLM019008,control board,230.0,1.9,125,237.5,32.73,500.23,2025-07-29
INV010472,CLM006759,thermostat,120.0,3.1,110,341.0,32.27,493.27,2024-11-18
INV010473,CLM005934,pump,180.0,3.2,85,272.0,31.64,483.64,2025-02-25
INV010474,CLM003474,control board,230.0,1.4,85,119.0,24.43,373.43,2025-06-19
INV010475,CLM017816,pump,180.0,2.9,110,319.0,34.93,533.93,2024-10-04
INV010476,CLM001479,pump,180.0,3.6,110,396.0,40.32,616.32,2024-11-11
INV010477,CLM013117,control board,230.0,1.6,95,152.0,26.74,408.74,2024-10-10
INV010478,CLM002680,thermostat,120.0,1.0,85,85.0,14.35,219.35,2024-03-30
INV010479,CLM019361,blower motor,260.0,1.1,95,104.5,25.52,390.02,2025-05-14
INV010480,CLM013138,pump,180.0,2.4,110,264.0,31.08,475.08,2024-12-06
INV010481,CLM017043,blower motor,260.0,1.5,125,187.5,31.33,478.83,2024-10-26
INV010482,CLM002876,blower motor,260.0,2.8,95,266.0,36.82,562.82,2025-06-14
INV010483,CLM009128,compressor,850.0,2.8,110,308.0,81.06,1239.06,2024-04-13
INV010484,CLM017180,drain pump,150.0,1.9,85,161.5,21.81,333.31,2024-08-24
INV010485,CLM018528,belt,25.0,2.1,85,178.5,14.25,217.75,2024-10-27
INV010486,CLM004769,belt,25.0,0.7,95,66.5,6.41,97.91,2024-02-22
INV010487,CLM003665,compressor,850.0,3.6,125,450.0,91.0,1391.0,2024-07-29
INV010488,CLM015922,heating element,95.0,0.7,95,66.5,11.31,172.81,2025-05-01
INV010489,CLM015388,evaporator coil,420.0,1.4,95,133.0,38.71,591.71,2024-02-28
INV010490,CLM004455,thermostat,120.0,3.4,110,374.0,34.58,528.58,2025-04-08
INV010491,CLM013002,compressor,850.0,1.2,110,132.0,68.74,1050.74,2024-02-09
INV010492,CLM008355,blower motor,260.0,2.4,85,204.0,32.48,496.48,2024-08-10
INV010493,CLM004832,evaporator coil,420.0,0.6,95,57.0,33.39,510.39,2025-02-22
INV010494,CLM002000,belt,25.0,1.4,85,119.0,10.08,154.08,2025-04-06
INV010495,CLM002421,evaporator coil,420.0,2.8,85,238.0,46.06,704.06,2024-02-16
INV010496,CLM002893,belt,25.0,3.8,110,418.0,31.01,474.01,2024-04-28
INV010497,CLM004626,evaporator coil,420.0,3.5,95,332.5,52.68,805.18,2025-04-20
INV010498,CLM002382,blower motor,260.0,0.7,110,77.0,23.59,360.59,2024-12-18
INV010499,CLM000938,blower motor,260.0,2.4,85,204.0,32.48,496.48,2025-01-22
INV010500,CLM003289,belt,25.0,1.7,95,161.5,13.06,199.56,2025-07-27
INV010501,CLM001861,pump,180.0,3.6,95,342.0,36.54,558.54,2024-06-02
INV010502,CLM014062,pump,180.0,0.6,110,66.0,17.22,263.22,2024-09-27
INV010503,CLM006560,blower motor,260.0,2.9,85,246.5,35.46,541.96,2024-04-20
INV010504,CLM003599,pump,180.0,2.2,125,275.0,31.85,486.85,2024-05-23
INV010505,CLM011969,drain pump,150.0,2.4,125,300.0,31.5,481.5,2025-04-14
INV010506,CLM004362,drain pump,150.0,2.2,95,209.0,25.13,384.13,2024-02-24
INV010507,CLM014560,blower motor,260.0,1.0,95,95.0,24.85,379.85,2025-01-11
INV010508,CLM018746,pump,180.0,2.1,95,199.5,26.57,406.07,2024-03-05
INV010509,CLM000688,pump,180.0,3.0,125,375.0,38.85,593.85,2025-02-27
INV010510,CLM018553,control board,230.0,0.8,85,68.0,20.86,318.86,2024-05-11
INV010511,CLM000474,evaporator coil,420.0,2.5,85,212.5,44.28,676.78,2024-12-25
INV010512,CLM018049,blower motor,260.0,0.6,85,51.0,21.77,332.77,2024-03-18
INV010513,CLM011715,control board,230.0,1.8,125,225.0,31.85,486.85,2024-10-11
INV010514,CLM016509,compressor,850.0,3.5,95,332.5,82.78,1265.28,2025-04-01
INV010515,CLM006285,blower motor,260.0,3.2,110,352.0,42.84,654.84,2025-03-25
INV010516,CLM006312,thermostat,120.0,1.5,110,165.0,19.95,304.95,2024-04-30
INV010517,CLM011459,heating element,95.0,2.9,95,275.5,25.94,396.44,2025-05-24
INV010518,CLM019620,belt,25.0,3.7,110,407.0,30.24,462.24,2024-03-27
INV010519,CLM002325,belt,25.0,2.3,125,287.5,21.88,334.38,2024-09-14
INV010520,CLM003730,drain pump,150.0,2.2,110,242.0,27.44,419.44,2025-05-07
INV010521,CLM000555,drain pump,150.0,1.3,125,162.5,21.88,334.38,2025-06-06
INV010522,CLM005477,drain pump,150.0,2.3,85,195.5,24.19,369.69,2025-01-14
INV010523,CLM000672,belt,25.0,0.5,85,42.5,4.73,72.23,2024-04-06
INV010524,CLM010370,thermostat,120.0,2.4,85,204.0,22.68,346.68,2025-02-24
INV010525,CLM012473,thermostat,120.0,1.5,85,127.5,17.33,264.83,2024-04-03
INV010526,CLM000110,pump,180.0,3.9,85,331.5,35.81,547.31,2025-04-19
INV010527,CLM019394,blower motor,260.0,3.0,85,255.0,36.05,551.05,2025-06-13
INV010528,CLM010947,belt,25.0,0.8,110,88.0,7.91,120.91,2025-03-24
INV010529,CLM003684,compressor,850.0,0.5,95,47.5,62.83,960.33,2024-07-26
INV010530,CLM006999,heating element,95.0,2.2,110,242.0,23.59,360.59,2024-03-15
INV010531,CLM004717,compressor,850.0,3.4,95,323.0,82.11,1255.11,2024-01-25
INV010532,CLM016216,pump,180.0,0.8,125,100.0,19.6,299.6,2024-05-23
INV010533,CLM018721,thermostat,120.0,1.8,95,171.0,20.37,311.37,2024-10-14
INV010534,CLM004496,control board,230.0,0.7,85,59.5,20.27,309.77,2024-04-03
INV010535,CLM012897,compressor,850.0,1.5,110,165.0,71.05,1086.05,2024-08-09
INV010536,CLM013624,drain pump,150.0,3.7,125,462.5,42.88,655.38,2024-10-28
INV010537,CLM013519,drain pump,150.0,1.0,110,110.0,18.2,278.2,2024-03-01
INV010538,CLM014299,blower motor,260.0,0.5,125,62.5,22.58,345.08,2025-02-09
INV010539,CLM014936,belt,25.0,3.5,85,297.5,22.58,345.08,2024-12-15
INV010540,CLM000300,heating element,95.0,1.9,110,209.0,21.28,325.28,2024-02-16
INV010541,CLM003106,heating element,95.0,0.8,125,100.0,13.65,208.65,2024-06-17
INV010542,CLM005304,heating element,95.0,2.4,85,204.0,20.93,319.93,2024-07-25
INV010543,CLM007654,control board,230.0,3.1,85,263.5,34.55,528.05,2024-06-27
INV010544,CLM006786,evaporator coil,420.0,1.0,125,125.0,38.15,583.15,2024-08-31
INV010545,CLM004057,drain pump,150.0,2.5,85,212.5,25.38,387.88,2025-03-16
