claim_id,customer_id,plan,state,appliance,issue,created_date,status,decision,payout,reason_code
CLM016628,C00940,Silver,DE,Electrical Panel,burn smell,2024-12-17,approved,denied,0.0,LIMIT_EXCEEDED
CLM016629,C00715,Platinum,AL,Microwave,magnetron fault,2024-08-07,closed,partial,3312.93,
CLM016630,C00506,Platinum,ME,Water Heater,no hot water,2024-08-09,in_review,,0.0,
CLM016631,C00052,Gold,AZ,Dishwasher,leak,2024-01-08,approved,partial,1377.32,
CLM016632,C01200,Silver,LA,Water Heater,leak,2024-10-09,approved,covered,392.65,
CLM016633,C01087,Silver,SC,Plumbing,low pressure,2024-04-16,approved,denied,0.0,LIMIT_EXCEEDED
CLM016634,C00518,Gold,IN,HVAC,no cooling,2025-06-28,in_review,,0.0,
CLM016635,C00924,Platinum,NM,Electrical Panel,burn smell,2024-07-05,closed,partial,2446.86,
CLM016636,C00888,Platinum,KS,Refrigerator,ice maker failure,2024-08-25,in_review,,0.0,
CLM016637,C00048,Silver,NM,Dryer,drum won't turn,2024-04-03,approved,partial,493.62,
CLM016638,C01802,Silver,AR,HVAC,refrigerant leak,2024-08-10,approved,partial,196.53,
CLM016639,C01663,Silver,SC,Dryer,no heat,2024-12-01,denied,denied,0.0,INFO_MISSING
CLM016640,C00059,Silver,AL,Electrical Panel,breaker trips,2025-05-18,submitted,,0.0,
CLM016641,C00488,Silver,VA,Dryer,no heat,2025-08-02,approved,covered,965.4,
CLM016642,C01708,Silver,VT,Dishwasher,leak,2024-08-04,closed,covered,1123.35,
CLM016643,C01706,Gold,VT,Water Heater,leak,2024-08-11,submitted,,0.0,
CLM016644,C01060,Silver,NY,Electrical Panel,loose neutral,2024-06-09,in_review,,0.0,
CLM016645,C01239,Gold,TN,Washer,belt snapped,2025-07-01,approved,covered,1632.91,
CLM016646,C00102,Platinum,AR,Refrigerator,control board fault,2024-09-02,submitted,,0.0,
CLM016647,C01400,Gold,IL,Refrigerator,control board fault,2025-04-03,closed,covered,775.18,
CLM016648,C01791,Silver,MI,Washer,drain pump failure,2024-03-15,approved,covered,1092.29,
CLM016649,C01367,Silver,AK,Dryer,no heat,2024-11-10,in_review,,0.0,
CLM016650,C01151,Platinum,ND,Microwave,magnetron fault,2024-10-03,denied,denied,0.0,LIMIT_EXCEEDED
CLM016651,C00183,Platinum,FL,Plumbing,low pressure,2025-03-31,approved,covered,617.44,
CLM016652,C00529,Platinum,VT,Electrical Panel,breaker trips,2024-08-11,approved,covered,451.34,
CLM016653,C01601,Silver,PA,Dishwasher,spray arm broken,2024-08-07,in_review,,0.0,
CLM016654,C01329,Silver,NH,Water Heater,leak,2025-01-29,approved,partial,667.85,
CLM016655,C00529,Platinum,VT,Refrigerator,ice maker failure,2025-04-30,approved,denied,0.0,INFO_MISSING
CLM016656,C00774,Silver,KS,Water Heater,leak,2025-01-12,in_review,,0.0,
CLM016657,C01657,Platinum,WI,Water Heater,no hot water,2024-09-08,closed,partial,3820.38,
CLM016658,C01956,Platinum,NC,HVAC,thermostat error,2024-11-10,closed,denied,0.0,COVERED_MECH
CLM016659,C01706,Gold,VT,Plumbing,low pressure,2024-03-29,denied,partial,2274.31,
CLM016660,C01341,Platinum,LA,Plumbing,clogged drain,2024-04-12,approved,denied,0.0,EXCLUDED_PREEXIST
CLM016661,C00241,Platinum,ME,Dishwasher,won't start,2024-12-11,closed,denied,0.0,COVERED_MECH
CLM016662,C01467,Silver,NV,Plumbing,leak under sink,2025-05-21,denied,denied,0.0,LIMIT_EXCEEDED
CLM016663,C00048,Silver,NM,Washer,drain pump failure,2025-05-20,submitted,,0.0,
CLM016664,C01179,Silver,GA,Plumbing,low pressure,2025-06-24,approved,covered,1184.32,
CLM016665,C01085,Platinum,MT,Microwave,magnetron fault,2024-02-07,approved,partial,1842.11,
CLM016666,C00525,Gold,ID,Plumbing,low pressure,2024-05-09,submitted,,0.0,
CLM016667,C00655,Gold,KS,Plumbing,clogged drain,2025-04-19,in_review,,0.0,
CLM016668,C00666,Gold,NE,Dishwasher,won't start,2025-04-25,submitted,,0.0,
CLM016669,C01282,Gold,NJ,Water Heater,no hot water,2024-07-26,approved,partial,524.32,
CLM016670,C01212,Silver,CT,Microwave,no power,2024-06-11,approved,partial,1089.18,
CLM016671,C01498,Silver,FL,Refrigerator,not cooling,2024-11-03,closed,denied,0.0,EXCLUDED_INSTALL
CLM016672,C01181,Gold,FL,Water Heater,leak,2024-07-07,denied,denied,0.0,EXCLUDED_INSTALL
CLM016673,C01144,Platinum,AK,Washer,won't spin,2024-07-21,in_review,,0.0,
CLM016674,C01104,Gold,NY,Plumbing,low pressure,2025-03-13,approved,covered,257.53,
CLM016675,C01825,Gold,NV,HVAC,refrigerant leak,2024-01-30,submitted,,0.0,
CLM016676,C00523,Platinum,IA,Water Heater,pilot won't stay lit,2024-01-01,submitted,,0.0,
CLM016677,C01911,Platinum,WV,Microwave,turntable stuck,2025-05-22,denied,denied,0.0,INFO_MISSING
CLM016678,C01483,Platinum,OK,Refrigerator,control board fault,2024-03-18,closed,covered,1192.02,
CLM016679,C01242,Gold,WA,Microwave,magnetron fault,2024-12-28,submitted,,0.0,
CLM016680,C00584,Platinum,NH,Microwave,magnetron fault,2024-12-11,denied,partial,4710.39,
CLM016681,C00984,Silver,KY,Dryer,no heat,2024-09-19,in_review,,0.0,
CLM016682,C00390,Silver,NE,Dishwasher,drain issue,2025-06-15,submitted,,0.0,
CLM016683,C01298,Silver,AL,HVAC,refrigerant leak,2024-11-06,closed,denied,0.0,INFO_MISSING
CLM016684,C01562,Gold,NM,Dryer,thermal fuse blown,2024-02-01,approved,partial,1262.15,
CLM016685,C00831,Platinum,MD,Washer,won't spin,2024-10-07,in_review,,0.0,
CLM016686,C01997,Silver,VT,Water Heater,leak,2024-01-10,in_review,,0.0,
CLM016687,C00776,Silver,MS,Water Heater,no hot water,2024-05-20,in_review,,0.0,
CLM016688,C01225,Platinum,OH,Electrical Panel,burn smell,2024-05-29,in_review,,0.0,
CLM016689,C01052,Platinum,MA,Dishwasher,drain issue,2024-06-07,in_review,,0.0,
CLM016690,C00542,Platinum,ND,Washer,won't spin,2024-01-10,denied,denied,0.0,INFO_MISSING
CLM016691,C01207,Silver,MD,Washer,belt snapped,2025-02-20,in_review,,0.0,
CLM016692,C01809,Platinum,SD,Refrigerator,control board fault,2024-04-03,closed,covered,3895.25,
CLM016693,C01251,Gold,WV,Microwave,magnetron fault,2025-01-27,in_review,,0.0,
CLM016694,C00200,Gold,PA,Electrical Panel,loose neutral,2024-03-13,closed,covered,1007.97,
CLM016695,C01690,Platinum,IA,Washer,belt snapped,2024-12-13,approved,partial,3201.85,
CLM016696,C00056,Gold,NE,Dishwasher,leak,2024-07-17,approved,partial,1260.32,
CLM016697,C01480,Gold,MT,Microwave,turntable stuck,2024-07-15,in_review,,0.0,
CLM016698,C01602,Gold,WA,Plumbing,clogged drain,2024-04-07,denied,covered,2183.67,
CLM016699,C01154,Silver,ME,Dryer,no heat,2024-11-13,closed,partial,153.29,
CLM016700,C00952,Platinum,GA,Washer,belt snapped,2024-09-08,in_review,,0.0,
CLM016701,C00757,Gold,WY,HVAC,refrigerant leak,2025-05-07,denied,partial,2353.69,
CLM016702,C01675,Silver,HI,Water Heater,leak,2025-01-03,in_review,,0.0,
CLM016703,C01250,Platinum,FL,Refrigerator,ice maker failure,2024-05-10,closed,partial,3751.91,
CLM016704,C01110,Platinum,KY,Water Heater,pilot won't stay lit,2024-04-30,approved,denied,0.0,LIMIT_EXCEEDED
CLM016705,C01340,Gold,VA,Electrical Panel,loose neutral,2025-07-30,closed,denied,0.0,COVERED_MECH
CLM016706,C00083,Platinum,OK,Refrigerator,ice maker failure,2024-11-25,approved,partial,1770.94,
CLM016707,C00181,Gold,TX,Water Heater,pilot won't stay lit,2024-01-31,approved,partial,480.98,
CLM016708,C00039,Gold,MS,HVAC,thermostat error,2024-02-22,in_review,,0.0,
CLM016709,C01674,Silver,NM,Dishwasher,leak,2025-01-28,closed,denied,0.0,LIMIT_EXCEEDED
CLM016710,C00468,Silver,MS,Washer,belt snapped,2025-02-01,submitted,,0.0,
CLM016711,C01448,Gold,HI,HVAC,no cooling,2024-03-29,approved,denied,0.0,INFO_MISSING
CLM016712,C00840,Gold,MN,Dishwasher,leak,2024-09-06,submitted,,0.0,
CLM016713,C00065,Silver,NJ,HVAC,refrigerant leak,2025-02-22,closed,partial,697.94,
CLM016714,C01477,Platinum,OH,Plumbing,leak under sink,2024-11-15,submitted,,0.0,
CLM016715,C01514,Platinum,KY,Refrigerator,not cooling,2024-03-18,denied,partial,529.49,
CLM016716,C01418,Silver,MD,Microwave,magnetron fault,2024-08-29,in_review,,0.0,
CLM016717,C00734,Silver,HI,Water Heater,no hot water,2025-07-20,in_review,,0.0,
CLM016718,C00966,Gold,TN,Water Heater,pilot won't stay lit,2024-02-27,closed,denied,0.0,LIMIT_EXCEEDED
CLM016719,C01452,Platinum,AL,Water Heater,pilot won't stay lit,2025-03-01,in_review,,0.0,
CLM016720,C00227,Silver,WY,Dishwasher,drain issue,2025-02-04,in_review,,0.0,
CLM016721,C01453,Platinum,OH,Dishwasher,drain issue,2025-08-06,approved,covered,1469.73,
CLM016722,C01997,Silver,VT,Microwave,turntable stuck,2024-04-25,approved,partial,1258.15,
CLM016723,C00717,Silver,PA,Microwave,no power,2025-06-05,denied,denied,0.0,EXCLUDED_PREEXIST
CLM016724,C00836,Silver,MN,Dryer,no heat,2024-12-12,closed,partial,409.51,
CLM016725,C01129,Platinum,VA,Water Heater,pilot won't stay lit,2024-07-24,approved,covered,2596.62,
CLM016726,C00143,Gold,NM,Electrical Panel,burn smell,2025-02-19,approved,denied,0.0,LIMIT_EXCEEDED
CLM016727,C01045,Silver,TN,Electrical Panel,breaker trips,2025-03-13,approved,partial,653.4,
CLM016728,C00843,Platinum,MS,Plumbing,clogged drain,2024-08-04,closed,partial,2071.17,
CLM016729,C00969,Gold,NC,Microwave,turntable stuck,2025-03-27,in_review,,0.0,
CLM016730,C01942,Silver,NH,Water Heater,no hot water,2025-03-06,denied,covered,1488.41,
CLM016731,C01835,Platinum,KS,HVAC,refrigerant leak,2024-12-18,denied,covered,2186.36,
CLM016732,C01131,Gold,WI,Dishwasher,drain issue,2025-01-20,closed,partial,2262.45,
CLM016733,C00107,Silver,OH,Microwave,turntable stuck,2025-07-12,denied,covered,166.29,
CLM016734,C01850,Platinum,KY,Microwave,turntable stuck,2024-03-25,approved,covered,110.27,
CLM016735,C01131,Gold,WI,Microwave,no power,2024-06-04,submitted,,0.0,
CLM016736,C01345,Silver,CO,Refrigerator,control board fault,2025-06-23,denied,covered,402.65,
CLM016737,C01063,Silver,PA,Dryer,no heat,2025-03-19,approved,covered,999.24,
CLM016738,C01972,Platinum,ME,HVAC,thermostat error,2025-03-01,in_review,,0.0,
CLM016739,C01516,Platinum,ME,Plumbing,low pressure,2025-07-13,in_review,,0.0,
CLM016740,C01026,Gold,SC,Washer,drain pump failure,2024-09-14,in_review,,0.0,
CLM016741,C00570,Silver,OR,HVAC,thermostat error,2025-07-21,denied,denied,0.0,INFO_MISSING
CLM016742,C00002,Silver,MO,Refrigerator,ice maker failure,2024-01-02,closed,covered,1248.24,
CLM016743,C00971,Silver,IA,Microwave,magnetron fault,2024-02-12,submitted,,0.0,
CLM016744,C00006,Silver,FL,Plumbing,clogged drain,2025-03-27,in_review,,0.0,
CLM016745,C01521,Platinum,OR,Dryer,no heat,2024-08-07,submitted,,0.0,
CLM016746,C00388,Gold,WA,Dryer,drum won't turn,2024-11-28,submitted,,0.0,
CLM016747,C00401,Platinum,ID,Dryer,thermal fuse blown,2024-05-19,in_review,,0.0,
CLM016748,C01651,Gold,MA,Water Heater,pilot won't stay lit,2025-07-24,denied,partial,617.4,
CLM016749,C01365,Platinum,NM,Dishwasher,won't start,2024-03-28,submitted,,0.0,
CLM016750,C01385,Silver,SD,Refrigerator,not cooling,2024-09-24,submitted,,0.0,
CLM016751,C01012,Platinum,LA,Electrical Panel,breaker trips,2024-08-17,in_review,,0.0,
CLM016752,C00708,Gold,AK,Dryer,thermal fuse blown,2025-02-06,approved,covered,1411.07,
CLM016753,C01889,Gold,ID,Microwave,magnetron fault,2025-08-12,submitted,,0.0,
CLM016754,C00423,Gold,PA,Microwave,no power,2024-10-25,denied,denied,0.0,EXCLUDED_PREEXIST
CLM016755,C00271,Gold,TX,Dryer,no heat,2024-10-11,closed,partial,2276.44,
CLM016756,C01130,Platinum,WV,Water Heater,leak,2025-05-11,in_review,,0.0,
CLM016757,C00466,Gold,MD,Electrical Panel,loose neutral,2024-12-05,approved,denied,0.0,EXCLUDED_PREEXIST
CLM016758,C01803,Silver,OK,HVAC,refrigerant leak,2025-02-04,approved,covered,1028.59,
CLM016759,C01283,Gold,IL,Dishwasher,leak,2024-05-19,denied,denied,0.0,COVERED_MECH
CLM016760,C01173,Silver,OK,Dryer,thermal fuse blown,2025-02-17,approved,covered,672.25,
CLM016761,C01954,Platinum,MI,Washer,won't spin,2025-07-10,approved,denied,0.0,INFO_MISSING
CLM016762,C00205,Silver,IN,Refrigerator,not cooling,2025-08-09,in_review,,0.0,
CLM016763,C01515,Silver,AZ,Microwave,magnetron fault,2024-09-26,approved,partial,1356.09,
CLM016764,C01773,Gold,NH,Water Heater,no hot water,2025-01-03,in_review,,0.0,
CLM016765,C00146,Platinum,FL,Electrical Panel,loose neutral,2024-07-13,closed,partial,430.0,
CLM016766,C00452,Platinum,UT,Plumbing,leak under sink,2025-06-03,approved,partial,2197.72,
CLM016767,C00992,Gold,CA,Water Heater,no hot water,2024-01-24,in_review,,0.0,
CLM016768,C01637,Gold,CO,Plumbing,leak under sink,2024-11-14,in_review,,0.0,
CLM016769,C01355,Silver,UT,Microwave,magnetron fault,2024-06-18,submitted,,0.0,
CLM016770,C00389,Silver,VA,Refrigerator,control board fault,2025-08-10,in_review,,0.0,
CLM016771,C00779,Silver,TN,Microwave,magnetron fault,2024-11-21,submitted,,0.0,
CLM016772,C00441,Gold,MI,Water Heater,no hot water,2024-06-29,closed,denied,0.0,COVERED_MECH
CLM016773,C00048,Silver,NM,Microwave,magnetron fault,2025-05-26,approved,covered,349.03,
CLM016774,C01279,Silver,WY,Dishwasher,spray arm broken,2024-06-02,in_review,,0.0,
CLM016775,C01261,Platinum,DE,Refrigerator,control board fault,2024-05-25,submitted,,0.0,
CLM016776,C00878,Gold,AK,Plumbing,clogged drain,2024-12-20,closed,denied,0.0,EXCLUDED_PREEXIST
CLM016777,C00107,Silver,OH,Water Heater,no hot water,2024-12-15,submitted,,0.0,
CLM016778,C00434,Silver,NH,Washer,drain pump failure,2025-04-15,in_review,,0.0,
CLM016779,C01909,Silver,NC,HVAC,refrigerant leak,2024-12-14,closed,denied,0.0,COVERED_MECH
CLM016780,C00609,Silver,DE,Plumbing,clogged drain,2025-01-04,approved,denied,0.0,EXCLUDED_PREEXIST
CLM016781,C01316,Silver,CT,Dishwasher,leak,2024-08-10,approved,covered,1055.09,
CLM016782,C00904,Silver,MT,Plumbing,clogged drain,2024-03-28,in_review,,0.0,
CLM016783,C01597,Gold,MN,Washer,drain pump failure,2024-08-23,in_review,,0.0,
CLM016784,C01988,Silver,CA,HVAC,compressor failure,2024-04-02,approved,partial,1004.28,
CLM016785,C00648,Silver,WA,Microwave,no power,2024-11-20,in_review,,0.0,
CLM016786,C01146,Gold,MD,Plumbing,leak under sink,2025-06-28,approved,partial,965.16,
CLM016787,C00542,Platinum,ND,HVAC,no cooling,2025-05-19,closed,denied,0.0,INFO_MISSING
CLM016788,C01619,Silver,OH,Washer,belt snapped,2024-08-21,in_review,,0.0,
CLM016789,C01776,Platinum,SD,Electrical Panel,breaker trips,2024-04-25,in_review,,0.0,
CLM016790,C00370,Silver,MS,Microwave,turntable stuck,2024-01-07,in_review,,0.0,
CLM016791,C01020,Gold,VA,Plumbing,leak under sink,2024-05-08,in_review,,0.0,
CLM016792,C00128,Platinum,FL,Dishwasher,drain issue,2024-09-24,in_review,,0.0,
CLM016793,C00138,Platinum,ID,Water Heater,pilot won't stay lit,2025-04-08,closed,covered,2496.85,
CLM016794,C00203,Platinum,FL,Microwave,magnetron fault,2024-06-26,denied,covered,4691.16,
CLM016795,C00752,Platinum,ND,Washer,won't spin,2025-05-18,submitted,,0.0,
CLM016796,C01306,Gold,SC,Dryer,drum won't turn,2024-12-03,in_review,,0.0,
CLM016797,C01038,Gold,AR,Washer,drain pump failure,2024-10-04,in_review,,0.0,
CLM016798,C01267,Gold,IA,Microwave,turntable stuck,2025-02-12,in_review,,0.0,
CLM016799,C01504,Platinum,ND,Water Heater,no hot water,2024-03-02,in_review,,0.0,
CLM016800,C01844,Platinum,DE,Dryer,thermal fuse blown,2024-07-19,approved,partial,1722.71,
CLM016801,C01862,Gold,NM,Dishwasher,won't start,2024-06-02,approved,partial,2228.13,
CLM016802,C00930,Silver,KS,Water Heater,no hot water,2024-11-27,in_review,,0.0,
CLM016803,C00854,Gold,NH,Dishwasher,drain issue,2025-07-21,submitted,,0.0,
CLM016804,C00412,Silver,AK,Electrical Panel,breaker trips,2025-03-29,denied,partial,1341.05,
CLM016805,C00453,Gold,NY,Dishwasher,leak,2025-07-13,approved,partial,2288.51,
CLM016806,C01198,Platinum,TX,Refrigerator,control board fault,2024-09-10,approved,partial,2267.97,
CLM016807,C01828,Silver,UT,Plumbing,low pressure,2025-08-06,closed,covered,1448.33,
CLM016808,C01729,Gold,AR,Plumbing,low pressure,2025-07-12,submitted,,0.0,
CLM016809,C01139,Gold,GA,Plumbing,leak under sink,2024-08-21,approved,covered,2276.1,
CLM016810,C01389,Gold,NM,Dishwasher,drain issue,2024-02-08,approved,denied,0.0,INFO_MISSING
CLM016811,C01429,Platinum,SC,HVAC,thermostat error,2024-05-04,approved,covered,2240.93,
CLM016812,C00420,Platinum,MO,Microwave,turntable stuck,2024-10-28,denied,denied,0.0,INFO_MISSING
CLM016813,C01347,Silver,WV,Electrical Panel,breaker trips,2024-10-22,approved,partial,382.74,
CLM016814,C00223,Gold,DE,Water Heater,no hot water,2024-08-19,in_review,,0.0,
CLM016815,C01197,Gold,AZ,Refrigerator,control board fault,2025-05-12,approved,denied,0.0,EXCLUDED_PREEXIST
CLM016816,C01230,Platinum,OH,Microwave,no power,2025-07-01,in_review,,0.0,
CLM016817,C01737,Gold,WI,Microwave,magnetron fault,2024-02-20,submitted,,0.0,
CLM016818,C00260,Silver,PA,Refrigerator,control board fault,2025-02-24,approved,covered,1318.52,
CLM016819,C01379,Silver,WI,Electrical Panel,breaker trips,2024-01-25,submitted,,0.0,
CLM016820,C01146,Gold,MD,Electrical Panel,burn smell,2024-02-01,submitted,,0.0,
CLM016821,C00421,Platinum,VA,Dryer,thermal fuse blown,2025-05-13,in_review,,0.0,
CLM016822,C00129,Silver,MN,Dishwasher,won't start,2024-05-02,submitted,,0.0,
CLM016823,C00935,Silver,OH,Refrigerator,ice maker failure,2024-05-12,submitted,,0.0,
CLM016824,C00327,Platinum,ND,HVAC,refrigerant leak,2025-07-23,in_review,,0.0,
CLM016825,C01588,Platinum,UT,Dryer,drum won't turn,2024-09-12,closed,covered,2277.61,
CLM016826,C00136,Silver,NE,Electrical Panel,loose neutral,2024-02-04,in_review,,0.0,
CLM016827,C00692,Silver,NY,HVAC,no cooling,2025-05-06,closed,partial,1492.72,
CLM016828,C00928,Gold,VT,Microwave,magnetron fault,2024-07-24,in_review,,0.0,
CLM016829,C00972,Platinum,PA,Microwave,magnetron fault,2024-11-01,closed,denied,0.0,EXCLUDED_INSTALL
CLM016830,C00046,Silver,VT,Water Heater,no hot water,2024-08-20,approved,denied,0.0,COVERED_MECH
CLM016831,C01907,Platinum,NM,Microwave,no power,2024-09-17,closed,denied,0.0,EXCLUDED_INSTALL
CLM016832,C01894,Gold,SD,Dryer,drum won't turn,2025-01-28,in_review,,0.0,
CLM016833,C01784,Gold,NH,Refrigerator,control board fault,2024-07-10,closed,denied,0.0,EXCLUDED_PREEXIST
CLM016834,C01125,Gold,HI,Electrical Panel,burn smell,2025-07-24,approved,partial,463.54,
CLM016835,C00553,Gold,MI,Dishwasher,won't start,2025-01-24,in_review,,0.0,
CLM016836,C00848,Platinum,AZ,Plumbing,low pressure,2024-03-15,closed,partial,119.75,
CLM016837,C01237,Silver,AL,Dishwasher,leak,2024-02-23,approved,partial,384.46,
CLM016838,C00965,Silver,FL,Dryer,no heat,2025-01-06,approved,partial,560.59,
CLM016839,C01129,Platinum,VA,Washer,won't spin,2025-02-28,closed,denied,0.0,COVERED_MECH
CLM016840,C00137,Gold,WA,Dryer,thermal fuse blown,2025-01-17,denied,denied,0.0,COVERED_MECH
CLM016841,C00365,Silver,NJ,Water Heater,pilot won't stay lit,2025-04-13,submitted,,0.0,
CLM016842,C00151,Silver,HI,Plumbing,leak under sink,2025-06-06,closed,denied,0.0,EXCLUDED_INSTALL
CLM016843,C00459,Silver,MD,HVAC,refrigerant leak,2024-08-30,denied,partial,1418.2,
CLM016844,C01214,Gold,NJ,Water Heater,leak,2024-02-16,in_review,,0.0,
CLM016845,C00066,Platinum,MN,Refrigerator,ice maker failure,2025-07-15,in_review,,0.0,
CLM016846,C00674,Gold,CT,Plumbing,low pressure,2025-05-27,approved,partial,1319.22,
CLM016847,C01289,Silver,IL,Refrigerator,not cooling,2024-11-04,closed,partial,1232.69,
CLM016848,C00003,Silver,MI,Microwave,no power,2024-10-15,in_review,,0.0,
CLM016849,C00140,Gold,RI,Refrigerator,not cooling,2025-05-01,approved,covered,503.43,
CLM016850,C00982,Platinum,WY,Microwave,magnetron fault,2024-10-17,closed,covered,4175.89,
CLM016851,C01095,Platinum,VT,Dryer,thermal fuse blown,2025-07-07,in_review,,0.0,
CLM016852,C01149,Silver,VT,Electrical Panel,breaker trips,2025-02-07,submitted,,0.0,
CLM016853,C01869,Silver,CT,Electrical Panel,breaker trips,2025-07-22,in_review,,0.0,
CLM016854,C00299,Gold,RI,Water Heater,leak,2025-02-17,submitted,,0.0,
CLM016855,C00715,Platinum,AL,HVAC,compressor failure,2025-02-27,closed,covered,2997.87,
CLM016856,C01548,Platinum,AL,Plumbing,low pressure,2024-04-28,closed,denied,0.0,INFO_MISSING
CLM016857,C00246,Silver,MT,Dishwasher,spray arm broken,2024-08-11,closed,denied,0.0,LIMIT_EXCEEDED
CLM016858,C01595,Silver,MN,Dryer,drum won't turn,2025-04-24,approved,denied,0.0,COVERED_MECH
CLM016859,C00457,Gold,AL,Water Heater,no hot water,2024-05-28,approved,covered,1535.45,
CLM016860,C01806,Platinum,KS,Water Heater,leak,2024-08-20,approved,partial,2737.4,
CLM016861,C01163,Gold,WA,Dishwasher,leak,2024-01-12,closed,denied,0.0,LIMIT_EXCEEDED
CLM016862,C01214,Gold,NJ,Microwave,magnetron fault,2025-05-11,in_review,,0.0,
CLM016863,C00050,Gold,VA,Electrical Panel,loose neutral,2025-05-25,approved,partial,1412.98,
CLM016864,C01428,Silver,VT,Dryer,no heat,2024-02-12,denied,partial,524.65,
CLM016865,C01630,Platinum,NM,Dishwasher,drain issue,2024-03-18,closed,denied,0.0,LIMIT_EXCEEDED
CLM016866,C00557,Silver,IA,Refrigerator,not cooling,2024-08-27,closed,partial,852.22,
CLM016867,C01597,Gold,MN,Dishwasher,spray arm broken,2024-10-12,approved,denied,0.0,EXCLUDED_INSTALL
CLM016868,C01671,Gold,KY,Water Heater,no hot water,2025-02-18,denied,partial,1914.25,
CLM016869,C01379,Silver,WI,Electrical Panel,burn smell,2024-12-19,submitted,,0.0,
CLM016870,C00091,Silver,KS,Plumbing,clogged drain,2024-05-08,approved,covered,372.94,
CLM016871,C01793,Silver,AK,Dishwasher,spray arm broken,2024-05-13,approved,covered,762.55,
